SpeciesID	COc77203	COc77206	COc77229	COc77230	COc77243	COc77256	COc77265	COc77268	MRFc1	MRFc2	MRFc3	NEc109	NEc118	NEc212	NEc215	NEc311	NEc317	NEc414	NEc416	SVERCc1c16S	SVERCc2	SVERCc2c16S	SVERCc3	SVERCc3c16S	WAcC1	WAcC2	WAcC3	WAcE1	WAcE2	WAcE3
OTU_DN_2472	0	0	0	0	0	0	0	0	8	2	19	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	4	5
OTU_DN_2024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	2	0
OTU_DN_140	0	0	0	0	0	0	0	0	13	13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	24	35	11	22
OTU_DN_1067	0	2	5	0	1	1	1	2	0	0	0	3	3	3	5	0	4	5	4	1	1	20	2	3	0	0	0	0	0	0
OTU_DN_8216	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	5	0	2	0	5	0	0	0	0	0	0
OTU_DN_14389	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
KM205527.1.1424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	3	2	3	0	0	0	0	0	0
OTU_DN_1101	0	0	0	0	0	0	0	0	3	11	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	7	3
DQ404819.1.1477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	6	10	6
HM445030.1.1320	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_16275	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_7871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
AM490728.1.1465	9	2	7	1	1	3	1	0	0	0	0	22	10	4	10	4	4	3	4	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_13323	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN616050.1.1309	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HE603181.1.1355	0	1	0	0	0	0	0	0	0	0	0	55	72	33	30	68	38	71	15	0	0	0	0	0	0	0	0	0	0	0
HM444846.1.1311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	1	0	0	0	0	0	0
OTU_DN_2274	0	1	0	0	0	0	0	0	0	0	0	11	8	1	0	5	0	0	0	0	1	6	0	0	0	0	0	0	0	0
OTU_DN_15562	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC432213.1.1316	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	4	4	3	1	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_501	2	7	1	0	3	3	0	1	0	0	0	3	0	0	2	0	5	6	11	2	0	2	11	23	0	0	0	0	0	0
OTU_DN_10369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0
OTU_DN_11697	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_DN_12341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_DN_1050	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	4	4	1	21	2	10	0	0	0	0	0	0
OTU_DN_10098	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	2	0	0	0	0	0	0
OTU_DN_1071	0	0	2	0	0	0	0	3	0	0	0	0	0	2	1	2	0	0	0	6	1	27	0	10	0	0	0	0	0	0
OTU_DN_1682	2	0	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_6999	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_881	0	0	0	0	0	0	0	0	7	10	8	0	0	0	4	0	4	5	1	0	0	0	0	0	0	1	0	10	20	4
OTU_DN_16190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4
EU134115.1.1268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_DN_1589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	2	4	0	0	0	0	0	0
OTU_DN_11188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
EU589270.1.1465	0	0	0	0	0	0	0	0	0	0	0	1	3	1	5	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0
EF688367.1.1458	26	16	19	4	13	12	11	16	9	5	3	36	30	16	38	26	42	37	29	143	11	241	31	165	0	1	0	1	2	0
OTU_DN_9430	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_DN_19429	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	3	3	0	5	1	7	0	0	0	0	0	0
OTU_DN_2319	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	8	3	4	0	5	0	0	0	0	0	0
OTU_DN_907	0	0	0	0	0	0	0	0	0	1	0	3	8	5	0	1	33	0	1	0	0	0	0	0	0	0	0	0	3	0
OTU_DN_1186	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	2	0	0	0	0	0	0
OTU_DN_674	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	3	13	13	2	11	3	24	0	0	0	0	0	0
OTU_DN_12492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	0	0	0
OTU_DN_10413	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_14444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_331	0	0	0	0	0	1	0	0	0	0	0	2	6	6	3	4	0	1	5	43	5	19	6	49	0	0	0	0	0	0
OTU_DN_16861	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	6	0	6	5	7	0	0	0	0	0	0
HQ190329.1.1469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	10	0	0	0	0	0	0
EF019475.1.1345	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	7	3	2	1	12	0	0	0	0	2	0
OTU_DN_500	2	2	7	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	1	13	3	21	8	37	0	0	0	0	0	0
OTU_DN_12457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
EU134039.1.1313	13	7	8	3	8	6	7	5	0	0	0	2	0	1	4	5	0	2	9	36	5	33	11	20	0	0	0	0	0	0
OTU_DN_8983	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
OTU_DN_1483	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_180	1	6	6	3	1	4	1	1	0	2	0	3	5	9	20	3	24	12	13	14	4	15	1	3	0	0	0	0	0	0
OTU_DN_1527	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	11	3	15	1	10	0	0	0	0	4	0
OTU_DN_2921	0	0	1	3	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OTU_DN_6889	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
KP745086.1.1435	1	2	1	2	1	1	4	2	0	0	0	1	0	6	1	6	3	5	2	29	0	41	8	57	0	0	0	0	0	0
OTU_DN_2201	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	2	0	6	2	10	0	0	0	0	0	0
OTU_DN_664	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	20	6	17	0	0	0	0	1	0
OTU_DN_15766	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_3355	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_5606	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	3	5	1
OTU_DN_421	3	3	3	1	0	1	0	0	0	0	0	16	13	1	10	3	0	1	0	2	1	12	0	0	0	0	0	0	0	0
OTU_DN_685	0	0	0	0	0	0	0	1	0	0	0	1	4	0	2	0	3	3	0	2	0	6	0	0	0	0	0	0	0	0
OTU_DN_2265	1	0	0	0	0	1	0	0	0	0	0	1	5	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_8512	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0
OTU_DN_1866	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	1	2	0	6	0	15	0	0	0	0	0	0
GQ461693.1.1277	0	0	1	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	1	0	37	0	2	0	0	0	0	0	0
OTU_DN_11680	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_3295	1	0	1	0	0	2	0	0	0	0	0	1	0	2	2	2	2	1	8	13	1	11	0	14	0	0	0	0	0	0
OTU_DN_1251	1	4	2	0	1	1	0	1	0	0	0	0	1	1	1	1	0	0	5	1	2	6	0	1	0	0	0	0	0	0
OTU_DN_13229	0	1	2	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	1	1	0	6	0	7	0	0	0	0	0	0
OTU_DN_6319	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_7017	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_87	2	1	4	0	0	2	5	0	0	0	0	31	30	15	15	11	6	10	7	0	5	69	2	8	0	0	0	0	0	0
OTU_DN_978	0	0	0	0	0	0	0	0	0	0	0	1	8	14	1	9	1	0	2	0	0	0	0	0	0	0	0	0	0	0
AB240347.1.1464	0	0	0	0	0	0	0	0	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_4	1	2	19	7	10	15	7	1	14	62	50	60	148	23	15	333	209	26	34	19	5	55	4	7	0	2	0	2	18	9
OTU_DN_1798	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	2	3	2	1	10	1	2	0	0	0	0	0	0
FJ671789.1.1359	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
KP151151.1.1486	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_6052	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
OTU_DN_14381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
OTU_DN_15000	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_13030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU_DN_3031	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_2973	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HM445512.1.1313	1	0	0	0	0	0	0	0	0	0	0	1	6	0	2	1	0	1	1	2	0	8	0	1	0	0	0	0	0	0
EU133972.1.1316	3	0	2	0	0	0	0	0	0	1	0	11	5	2	1	5	0	10	2	8	4	14	0	6	1	0	0	0	0	1
OTU_DN_3422	0	5	0	0	0	2	1	2	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AY326635.1.1421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0
OTU_DN_16231	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LN563628.1.1331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0
EU133960.1.1317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	8	0	22	0	17	0	0	0	0	0	0
LN563629.1.1334	0	0	1	0	0	0	1	0	0	0	0	0	9	1	0	14	6	1	4	8	4	28	1	12	0	0	0	0	0	0
JN038958.1.1456	5	1	3	0	0	0	3	1	0	0	0	2	3	8	2	15	6	10	7	36	2	47	3	60	0	0	0	0	0	0
EU134122.1.1330	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	1	0	3	0	1	0	0	0	0	0	0
EU979011.1.1464	0	1	1	0	0	2	0	0	0	0	0	2	0	0	1	3	2	5	3	0	0	0	0	1	0	0	0	0	0	0
JN178576.1.1488	0	0	2	0	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
HQ120814.1.1450	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
JQ825200.1.1456	1	5	2	2	3	4	6	1	0	0	0	2	2	4	1	13	11	13	2	3	1	13	1	13	0	0	0	0	0	0
OTU_DN_12726	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU133249.1.1295	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AF507692.1.1443	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	4	5	0	0	0	0	1	0	3	0	0	0	0	0	0
EU133999.1.1252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
EU133929.1.1374	0	2	0	0	0	0	0	0	0	0	0	2	1	1	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EU132493.1.1317	0	0	1	0	0	0	0	0	0	0	0	11	1	0	2	0	0	4	1	16	1	51	0	21	0	0	0	0	0	0
OTU_DN_14724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_19337	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC431985.1.1335	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_14359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_13240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_12927	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0
JQ426157.1.1467	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	3	5	9	2	0	0	0	0	0	0	0	0	0	0	0
JQ426324.1.1461	0	1	0	1	0	0	0	2	0	1	0	1	0	0	2	6	1	1	3	6	1	9	0	15	0	0	0	0	0	0
OTU_DN_16491	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
HM798921.1.1450	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LN563627.1.1335	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0
OTU_DN_12957	0	0	3	0	0	2	0	1	0	0	0	0	0	0	0	3	0	0	1	5	0	4	0	5	0	0	0	0	0	0
OTU_DN_11818	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_1386	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0
OTU_DN_1281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0
OTU_DN_5918	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_4185	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
AB630561.1.1424	0	1	5	0	0	0	0	0	0	0	0	3	0	1	1	2	1	9	2	64	8	93	22	99	0	0	0	0	0	0
OTU_DN_14055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CU922289.1.1332	0	2	1	0	1	0	1	0	0	0	0	0	0	5	2	1	0	2	1	3	0	6	1	4	0	0	0	0	0	0
OTU_DN_5603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	1	0	0	0	0	0	0
FJ542867.1.1466	2	1	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ542887.1.1467	0	2	0	0	0	0	1	0	0	0	0	3	0	0	1	7	3	1	3	2	0	3	0	10	0	0	0	0	0	0
EU134006.1.1321	0	2	5	1	1	0	2	0	0	0	0	10	8	6	7	33	5	12	3	29	8	110	12	85	0	0	0	0	0	0
FN824844.1.1270	0	0	0	0	0	0	0	0	0	1	0	0	4	0	3	6	3	2	0	38	8	76	4	40	0	0	0	0	0	0
AJ504591.1.1309	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	5	23	1	28	3	30	0	0	0	0	0	0
OTU_DN_14642	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_19153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU875524.1.1376	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	27	1	11	0	0	0	0	0	0
AB630554.1.1425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	4	0	2	0	0	0	0	0	0
KC620792.1.1501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	13	2	21	0	0	0	0	0	0
OTU_DN_3462	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ910293.1.1473	0	0	0	0	0	0	0	0	0	0	0	5	0	1	3	2	1	0	0	2	0	0	0	1	0	0	0	0	0	0
KM280388.1.1357	0	1	1	2	0	3	4	3	0	0	1	0	0	0	7	2	0	0	0	44	3	61	4	41	0	0	0	0	0	0
AY456903.1.1230	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	3	0	0	0	0	0	0	0	0
OTU_DN_4059	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	6	12	1	37	2	33	0	0	0	0	0	0
OTU_DN_18920	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FM866303.1.1428	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	1	6	0	10	0	0	0	0	0	0
EU134182.1.1240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	2	13	0	27	0	49	0	0	0	0	0	0
OTU_DN_3667	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	2	0	0	0	0	0	0	0	0
JN801077.1.1326	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JN178638.1.1455	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_2576	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_5887	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_5025	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_14876	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_8255	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ121095.1.1476	0	0	2	0	0	0	0	0	0	0	0	3	0	1	1	2	0	3	1	1	0	2	0	1	0	0	0	0	0	0
OTU_DN_18406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
JQ407961.1.1325	0	0	0	0	0	0	0	0	0	0	0	3	4	4	5	20	9	5	11	31	2	55	8	56	0	0	0	0	0	0
OTU_DN_2754	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	2	1	9	2	5	0	0	0	0	0	0
JQ428509.1.1457	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0
HQ120718.1.1468	8	16	5	2	7	17	6	10	3	2	2	9	15	7	17	40	22	24	12	99	4	116	9	140	0	3	7	10	0	2
FJ671539.1.1361	0	0	0	0	0	0	2	0	0	0	0	0	1	6	1	1	0	2	0	0	0	4	0	2	0	0	0	0	0	0
LN563624.1.1308	4	10	2	2	4	14	10	7	0	0	0	3	0	7	4	6	5	2	4	0	1	17	0	1	0	0	3	1	0	0
EU421855.1.1464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_9733	0	0	1	1	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_2490	2	1	0	0	0	2	2	2	0	0	0	3	2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
OTU_DN_8406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0
OTU_DN_10058	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY921999.1.1360	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	22	1	47	1	56	0	0	0	0	0	0
GQ262899.1.1445	0	2	1	0	1	2	0	1	0	0	0	0	1	0	1	7	1	6	1	0	0	3	1	7	0	0	0	0	0	0
FJ152837.1.1458	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	3	0	0	0	0	0	0	0	0
KF428108.1.1467	2	0	1	0	4	3	1	0	0	0	0	2	1	1	2	2	7	2	2	30	1	24	5	40	0	0	0	0	1	1
AJ532729.1.1263	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	4	0	2	0	14	0	0	2	1	0	1
AB252959.1.1470	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0
AF507690.1.1444	3	4	0	0	1	1	1	0	0	0	0	2	1	2	5	8	10	4	2	6	0	2	0	0	0	0	0	0	0	0
EU134256.1.1266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ120707.1.1473	0	4	0	0	2	0	0	1	0	0	0	0	1	0	2	1	2	0	7	37	3	43	2	64	0	0	0	0	0	0
HQ121205.1.1474	0	0	1	0	0	0	0	0	0	0	0	3	0	3	4	3	3	0	3	3	0	0	0	0	0	0	0	0	0	0
OTU_DN_7914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HQ120529.1.1406	1	0	1	0	1	0	0	1	0	0	0	3	0	2	1	3	0	4	4	1	0	1	0	0	0	0	0	0	0	0
JQ408109.1.1334	4	8	2	1	4	3	4	4	0	0	0	7	5	10	8	34	2	14	15	17	1	40	1	9	0	0	0	0	0	0
HQ120771.1.1386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
AY921869.1.1360	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	4	0	3	0	11	0	0	0	0	0	0
OTU_DN_4703	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0
OTU_DN_4974	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ500871.1.1479	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	4	2	0	25	0	40	6	42	0	0	0	0	0	0
OTU_DN_636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	19	0	22	11	20	0	0	0	0	0	0
OTU_DN_12413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
OTU_DN_2198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	9	0	12	0	0	0	0	0	0
DQ128817.1.1378	0	0	0	0	0	0	0	0	0	0	1	4	1	2	4	0	0	0	1	5	0	17	0	1	0	0	0	0	0	0
OTU_DN_13024	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU134105.1.1287	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	2
OTU_DN_914	2	0	0	0	0	0	0	0	0	0	0	5	7	4	8	2	5	2	3	5	0	16	0	10	0	0	0	0	0	0
JN672041.1.1265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	12	2	8	0	0	0	0	0	0
DQ906813.1.1419	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	2	0	2	0	0	0	0	0	0	0	0
EF515997.1.1356	0	0	0	0	0	0	0	0	2	3	2	3	5	4	2	1	1	5	0	7	1	21	2	7	0	0	2	2	4	0
